01,Souclin,5.41667,45.8667
01,Saint-just,5.28,46.1903
01,Civrieux,4.88333,45.9167
01,Argis,5.48333,45.9333
01,Talissieu,5.71667,45.8667
01,Birieux,5.03333,45.95
01,Saint-julien-sur-veyle,4.95,46.2
01,Thoiry,5.97973,46.2364
01,Laiz,4.88333,46.25
01,Cressin-rochefort,5.76667,45.7667
01,Saint-champ,5.73333,45.7833
01,Saint-georges-sur-renon,5.03333,46.1
01,Lantenay,5.53333,46.05
01,Vernoux,5.11667,46.4833
01,Cormaranche-en-bugey,5.6,45.95
01,Sainte-euphemie,4.78333,45.9667
01,Beaupont,5.26667,46.4
01,Brens,5.69473,45.7187
01,Ramasse,5.35,46.2
01,Divonne-les-bains,6.13333,46.3667
01,Leaz,5.88333,46.1
01,Villes,5.78333,46.0833
01,Saint-julien-sur-reyssouze,5.11667,46.4
01,Groslee,5.56667,45.7167
01,Vandeins,5.08333,46.2167
01,Verjon,5.35,46.35
01,Saint-andre-sur-vieux-jonc,5.06667,46.15
01,Saint-andre-d'huiriat,4.91667,46.2167
01,Grilly,6.11667,46.3333
01,Cessy,6.06667,46.3167
01,Ordonnaz,5.53333,45.8333
01,Vescours,5.03333,46.4667
01,Meillonnas,5.35,46.25
01,Geovreisset,5.6,46.25
01,Ceyzerieu,5.73333,45.8333
01,Beard-geovreissiat,5.56667,46.2
01,La burbanche,5.56667,45.85
01,Perrex,4.98333,46.2333
01,Villemotier,5.31667,46.35
01,Jasseron,5.33333,46.2167
01,Corveissiat,5.48333,46.2333
01,Journans,5.33333,46.15
01,Sermoyer,4.98333,46.5
01,Charix,5.68333,46.1833
01,Arbignieu,5.65,45.7333
01,Leyssard,5.46667,46.1667
01,Saint-jean-de-thurigneux,4.88333,45.95
01,Frans,4.78333,45.9833
01,Tenay,5.5,45.9167
01,Bage-la-ville,4.95,46.3167
01,Montmerle-sur-saone,4.76667,46.0833
01,Courmangoux,5.36667,46.3333
01,Baneins,4.9,46.1167
01,Lagnieu,5.35,45.9
01,Attignat,5.16667,46.2833
01,Saint-andre-de-bage,4.91667,46.3
01,Pont-de-vaux,4.93333,46.4333
01,Amberieu-en-bugey,5.35,45.95
01,Peyzieux-sur-saone,4.81667,46.1167
01,Crozet,6.01251,46.2806
01,Seyssel,5.83194,45.9597
01,Beynost,5.0,45.8333
01,Versonnex,6.09723,46.3023
01,Saint-laurent-sur-saone,4.83333,46.3
01,Artemare,5.7,45.8667
01,Montracol,5.11667,46.1833
01,Parves,5.75,45.75
01,Pugieu,5.65,45.8167
01,Virieu-le-grand,5.65,45.85
01,Saint-remy,5.16667,46.1833
01,Rance,4.86667,45.9667
01,Grieges,4.85,46.25
01,Grand-corent,5.43333,46.2
01,Outriaz,5.55,46.0667
01,Montagnieu,5.46667,45.8
01,Champagne-en-valromey,5.68333,45.9
01,Amberieux-en-dombes,4.9,46.0
01,La boisse,5.03333,45.85
01,Parcieux,4.81667,45.9167
01,Saint-didier-d'aussiat,5.06667,46.3
01,Saint-nizier-le-bouchoux,5.15,46.45
01,Ars-sur-formans,4.81667,45.9833
01,Anglefort,5.80833,45.9167
01,Corlier,5.5,46.0333
01,Ferney-voltaire,6.11667,46.25
01,Saint-maurice-de-remens,5.28333,45.95
01,Chatillon-la-palud,5.25,45.9667
01,Saint-sulpice,5.04167,46.3203
01,Saint-bois,5.63333,45.7
01,Virignin,5.71667,45.7167
01,Premillieu,5.56667,45.8667
01,Genouilleux,4.78333,46.1167
01,Reyssouze,4.91667,46.4333
01,Collonges,5.9,46.1333
01,Saint-germain-de-joux,5.73333,46.1833
01,Bregnier-cordon,5.61667,45.65
01,Saint-martin-le-chatel,5.11667,46.2833
01,Marignieu,5.71667,45.8
01,Les neyrolles,5.63333,46.1333
01,Sulignat,4.96667,46.1667
01,Beny,5.28333,46.3333
01,Injoux-genissiat,5.78333,46.05
01,Chanay,5.78333,46.0
01,Chatillon-sur-chalaronne,4.96667,46.1167
01,Farges,5.91667,46.1667
01,Saint-alban,5.45,46.1
01,Curtafond,5.08333,46.2667
01,Viriat,5.21667,46.25
01,Belleydoux,5.76667,46.25
01,Bage-le-chatel,4.93333,46.3
01,Sainte-olive,4.93333,46.0167
01,Saint-genis-sur-menthon,5.01667,46.2833
01,Domsure,5.3,46.4167
01,Chavannes-sur-suran,5.41667,46.2667
01,Priay,5.28333,46.0
01,Peyrieu,5.67751,45.6767
01,Lalleyriat,5.71667,46.15
01,Sergy,6.0,46.25
01,Saint-martin-du-frene,5.55,46.1333
01,Saint-maurice-de-beynost,4.96667,45.8333
01,Servas,5.16667,46.1333
01,Cuzieu,5.67445,45.8192
01,Jayat,5.11667,46.3667
01,Lavours,5.76667,45.8
01,Chevroux,4.95,46.3833
01,Pollieu,5.75,45.8
01,Beligneux,5.11667,45.8667
01,Brenaz,5.71667,45.95
01,Benonces,5.48333,45.8333
01,Saint-jean-le-vieux,5.38917,46.0284
01,Beauregard,4.75139,46.002
01,Oyonnax,5.66667,46.25
01,Mionnay,4.93333,45.9
01,Germagnat,5.45,46.3167
01,Coligny,5.35,46.3833
01,Simandre-sur-suran,5.41667,46.2167
01,L'abergement-clemenciat,4.91667,46.15
01,Lescheroux,5.15,46.4
01,Ornex,6.1,46.2833
01,Dommartin,4.99167,46.3417
01,Lompnas,5.51667,45.8
01,Bettant,5.36667,45.9333
01,Armix,5.58333,45.85
01,Feillens,4.88333,46.3333
01,Chavornay,5.7,45.8833
